ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Congaree NP,CONG,National Park,Southeast ,SC,2021,10,"19,682",0,"94,707",0,0,0,0,0,123,0,"1,660",Congaree NP,CONG,National Park,Southeast ,SC,2021,"215,181",0,"935,149",0,0,0,0,0,"1,416",0,"13,064"
Congaree NP,CONG,National Park,Southeast ,SC,2021,11,"17,860",0,"85,000",0,0,0,0,0,88,0,"1,483",Congaree NP,CONG,National Park,Southeast ,SC,2021,"215,181",0,"935,149",0,0,0,0,0,"1,416",0,"13,064"
Congaree NP,CONG,National Park,Southeast ,SC,2021,12,"17,306",0,"70,959",0,0,0,0,0,71,0,881,Congaree NP,CONG,National Park,Southeast ,SC,2021,"215,181",0,"935,149",0,0,0,0,0,"1,416",0,"13,064"
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,1,"10,422",209,"13,636",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,2,"11,205",209,"16,478",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,3,"12,505",209,"13,679",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,4,"10,499",209,"13,010",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,5,"8,947",209,"11,698",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,6,"10,618",209,"12,414",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,7,"12,204",209,"12,348",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,8,"9,470",209,"13,008",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,9,"10,030",209,"10,679",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,10,"9,252",209,"11,188",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,11,"10,944",209,"12,064",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,12,"13,662",209,"14,200",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2021,"129,758","2,508","154,402","1,248",0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,1,"15,616",0,"7,104",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,2,"11,818",0,"9,964",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,3,"17,399",0,"14,481",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,4,"18,638",0,"15,832",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,5,"17,208",0,"15,119",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,6,"19,803",0,"17,723",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,7,"19,508",0,"17,918",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,8,"17,458",0,"15,692",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,9,"19,051",0,"16,314",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,10,"19,094",0,"16,970",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,11,"16,322",0,"9,018",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,12,"12,896",0,"10,845",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2021,"204,811",0,"166,980",0,0,0,0,0,0,0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,1,"8,026","2,100","30,492","2,100",0,0,0,0,120,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,2,"7,803","2,400","30,369","2,400",0,0,0,0,153,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,3,"15,312","2,800","60,832","2,800",0,0,0,0,362,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,4,"25,680","4,800","97,720","4,800",0,0,0,0,392,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,5,"56,746","4,900","242,166","4,900","2,581",0,0,0,113,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,6,"95,155","6,100","557,835","6,100","9,317","3,493",0,0,293,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,7,"194,712","6,500","930,584","6,500","7,667","5,896",0,0,425,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,8,"106,379","3,900","608,010","3,900","7,259","5,777",0,0,200,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,9,"64,152","4,800","463,628","4,800","7,781","5,634",0,0,96,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,10,"47,196","3,300","191,322","3,300","1,571",0,0,0,50,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,11,"19,410","3,700","68,454","3,700",0,0,0,0,26,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,12,"7,180","4,300","26,111","4,300",0,0,0,0,49,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2021,"647,751","49,600","3,307,523","24,800","36,176","20,800",0,0,"2,279",0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,1,"2,830",0,"6,085",0,0,0,0,0,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,2,"4,706",0,"10,141",0,0,0,0,0,1,0,1,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,3,"7,508",0,"16,217",0,0,0,0,6,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,4,"10,063",0,"32,605",0,0,0,93,812,9,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,5,"24,961",0,"80,826",0,0,0,484,"1,727",33,0,20,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,6,"49,150",0,"149,250",0,0,0,"1,113","2,278",30,0,210,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,7,"54,036",0,"159,037",0,0,0,"1,231","1,981",27,0,333,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,8,"47,625",0,"146,328",0,0,0,"1,265","2,179",18,0,199,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,9,"38,394",0,"129,125",0,0,0,756,"2,796",28,0,301,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,10,"20,544",0,"68,193",0,0,0,326,"1,658",18,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,11,"7,735",0,"17,783",0,0,0,0,96,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,12,"3,277",0,"7,045",0,0,0,0,0,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2021,"270,829",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,1,"39,244","651,411","63,284","651,411",0,0,56,265,63,0,0,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,2,"34,221","706,467","49,887","706,467",0,0,9,113,22,0,0,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,3,"70,110","693,721","124,301","693,721",0,0,156,663,17,0,0,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,4,"76,538","775,946","167,482","775,946",0,0,478,"1,492",134,0,125,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,5,"62,258","686,307","156,233","686,307",0,0,479,"2,006",306,0,172,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,6,"84,925","661,028","223,488","661,028",0,0,552,"2,405",136,0,514,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,7,"100,329","766,347","242,236","766,347",0,0,787,"2,536",83,0,242,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,8,"72,817","746,516","191,452","746,516",0,0,689,"2,588",66,0,56,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,9,"82,204","734,330","225,175","734,330",0,0,835,"3,267",0,0,226,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,10,"99,891","775,079","264,206","775,079",0,0,"1,654","3,386",68,0,275,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,11,"54,738","612,189","112,972","612,189",0,0,176,"1,156",12,0,62,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,12,"36,844","676,439","57,070","676,439",0,0,41,290,0,0,0,Cumberland Gap NHP,CUGA,National Historical Park,Southeast ,KY,2021,"814,119","8,485,780","1,877,786","6,033,815",0,0,"5,912","20,167",907,0,"1,672"
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,1,"3,913",0,"59,748",0,0,0,"1,252",0,382,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,2,"2,994",0,"53,364",0,0,0,"1,165",0,455,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,3,"7,145",0,"107,816",0,0,0,"2,315",0,602,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,4,"7,980",0,"113,306",0,0,0,"2,093",0,709,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,5,"7,485",0,"101,283",0,0,0,"2,011",0,442,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,6,"8,287",0,"100,998",0,0,0,"1,982",0,274,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,7,"7,959",0,"82,076",0,0,0,"1,381",0,166,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,8,"3,917",0,"48,680",0,0,0,"1,111",0,27,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,9,"4,858",0,"65,872",0,0,0,"1,469",0,177,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,10,"8,062",0,"77,059",0,0,0,"1,633",0,230,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,11,"4,588",0,"70,816",0,0,0,"1,494",0,438,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,12,"5,052",0,"67,444",0,0,0,"1,513",0,194,0,0,Cumberland Island NS,CUIS,National Seashore,Southeast ,GA,2021,"72,240",0,"948,462",0,0,0,"19,419",0,"4,096",0,0
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,1,"19,206",0,"65,719",0,0,0,8,116,0,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,2,"14,751",0,"52,204",0,0,0,56,124,0,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,3,"22,184",0,"78,534",0,0,0,124,148,0,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,4,"48,417",0,"172,823",0,0,0,348,488,10,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,5,"85,092",0,"407,875",0,0,0,"2,232","4,516",64,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,6,"186,421",0,"876,383",0,0,0,"4,220","9,556",69,0,8,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,7,"222,929",0,"1,070,941",0,0,0,"6,688","11,332",26,0,15,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,8,"154,667",0,"706,159",0,0,0,"3,616","7,656",46,0,38,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,9,"116,382",0,"519,953",0,0,0,"2,136","6,160",8,0,27,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,10,"78,925",0,"257,732",0,0,0,212,964,16,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,11,"53,916",0,"167,417",0,0,0,20,272,0,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,12,"40,835",0,"134,509",0,0,0,0,8,0,0,0,Curecanti NRA,CURE,National Recreation Area,Intermountain ,CO,2021,"1,043,725",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,1,"86,000",0,"172,135",0,218,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,2,"91,737",0,"189,391",0,104,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,3,"182,618",0,"464,946",0,229,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,4,"224,619",0,"435,690",0,474,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,5,"241,897",0,"1,028,370",0,449,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
