,id,url,title,parkCode,description,category,lastIndexedDate
62,672FF2EC-FA6F-4318-9203-BEA6E009FEBC,,Road Work Delays,meve,"Starting in mid-August, visitors should plan for up to 30-minute delays between mile 1.6 and 3.2 from the park entrance at US 160. Please allow extra time to reach your tour and other destinations within the park.",Information,2022-08-01 17:30:55.0
63,27DB9F6A-6792-4204-800F-275A40D04CF8,https://www.nps.gov/crmo/planyourvisit/camping.htm,Campfire Ban,crmo,"Craters of the Moon is currently under Stage I Fire Restrictions, which means there is high fire danger with increased probability of a quickly spreading fire. Campfires in the park including at the group campsite are prohibited.",Caution,2022-08-01 16:37:43.0
64,B2C59B2E-A109-439A-B90F-D7BB42AC0084,https://covid.cdc.gov/covid-data-tracker/#county-view?list_select_state=South+Carolina&data-type=CommunityLevels&list_select_county=45013,Current Masking Requirements,reer,"If the CDC COVID-19 Community Level for Beaufort County, SC is ""High"", masks will be required in all park buildings. Please visit the CDC website for current Community Levels",Caution,2022-08-01 14:46:35.0
65,D24D6B8E-5D70-443D-83EF-00A4055CC5FD,,Coronavirus (COVID-19) MASK Requirements,rira,"Monroe County, Michigan is in a current state of high transmission for the COVID-19 virus, therefore masks are required inside the visitor center, regardless of vaccination status.",Information,2022-08-01 08:16:22.0
66,8C6F87A7-9EE8-431D-A777-88060C0E0D2E,,Kaymoor Trail Closed between Wolf Creek Trailhead and Kaymoor Mine Site,neri,"Recent rains have caused a large mudslide across the Kaymoor Trail approximately 7/10 mile from the Wolf Creek Trailhead. Until further notice, the Kaymoor Trail is closed from Wolf Creek Trailhead on Fayette Station Road to the Kaymoor Miners Trail.",Park Closure,2022-07-31 14:12:46.0
67,C0E27592-336F-46CD-867E-26632FADF3F3,,Memorial House Museum Open With Reduced Capacity,gewa,"Tours of the Memorial House Museum are available Wed-Sun. Free, timed entry tickets available at the Visitor Center. Tours begin at 11:00 am and 2:30 pm. Ages six and up require tickets. Fifteen visitors will be permitted per tour.",Information,2022-07-31 10:43:29.0
68,171EEB20-ED47-4C1F-A856-E49ACA504D2B,https://www.nps.gov/gett/learn/historyculture/little-round-top.htm,Little Round Top Rehabilitation Project Closure Notice,gett,"The construction contractor closed Little Round Top on Tuesday, July 26. All road closures & detours have gone into effect. Little Round Top will be CLOSED for 18 months.",Park Closure,2022-07-30 16:18:39.0
69,027EF85D-DCB6-427A-8D58-B117CAB01E01,,Phone System Down,ande,"The phones at the Andersonville National Prisoner of War Museum are down at the moment. We are sorry for the inconvenience. If you have any questions and need to contact us, please contact us via email at ande_information@nps.gov or via Facebook.",Information,2022-07-30 09:40:53.0
70,1A88579B-7833-4ABD-9AF1-D0F525FA463B,https://www.nps.gov/moja/road-conditions.htm,Use Caution on Roads with Debris,moja,"Flooding has resulted in debris along many roads within the park boundaries. Please use caution when driving on paved roads and watch for road crews at work. Be aware that unimproved and dirt roads may be impassible due to washouts, so plan accordingly.",Caution,2022-07-29 20:02:40.0
71,5A524885-B0F9-4E57-BEB4-6558BB138020,,Mask wearing indoors,puho,"Currently, because of high COVID-19 transmission rates, the park is requiring masks in indoor areas (The park bookstore and bathrooms).",Information,2022-07-29 19:52:09.0
72,1ECC86C5-9E4E-441E-A0A8-B2AB74FA0794,,Mask wearing indoors,kaho,"Currently, because of high COVID-19 transmission rates, the park is requiring masks in indoor areas (The park bookstore and bathrooms).",Information,2022-07-29 19:46:55.0
73,53EC15AB-AE90-413E-8824-06FC15E9919E,https://www.nps.gov/seki/planyourvisit/road-construction.htm,"Road Construction, Expect Delays",seki,A road preservation project is now underway affecting many roads within both Sequoia and Kings Canyon National Parks. Please plan for delays that may last up to 30 minutes and will affect both directions of traffic.,Information,2022-07-29 16:50:46.0
74,459DD5A8-53FF-4EB1-BD97-3F44A4D1E243,https://www.cdc.gov/coronavirus/2019-ncov/your-health/covid-by-county.html,Covid-19 Mask Mandate,colm,"In accordance with CDC guidance for counties with low to medium transmission rates, masks are optional in the visitor center and all park buildings.",Caution,2022-07-29 14:27:23.0
75,E81046CA-D01B-4EC9-A0D7-5D548862EAD4,,Face Masks are Optional at Waco Mammoth National Monument,waco,The COVID-19 community level in McLennan County is currently MEDIUM. Face masks are optional.,Information,2022-07-29 13:04:58.0
76,D34759BD-3987-4DDA-BBC3-ACE98A8052CD,https://www.nps.gov/labe/learn/management/closure-order-22-001.htm,Fire Restrictions in Effect,labe,"Wood, charcoal fires, and smoking outdoors are prohibited. Gas, propane, alcohol, and tablet/cube stoves are permitted. These restrictions will be in place until rescinded.",Caution,2022-07-28 20:18:37.0
77,FE406296-9015-46A6-BDD4-F9EC2107B78B,https://www.nps.gov/jotr/planyourvisit/conditions.htm,Bee Alert,jotr,"Bees are present in large numbers at the Cholla Cactus Garden, Keys View, and other areas. They are attracted to moisture. When visiting these areas, turn off vehicle AC 10 minutes before arriving so condensation can dry. Keep car windows closed.",Caution,2022-07-28 18:53:08.0
78,ECAE6124-0035-4D1F-94D8-E922E10B6A9D,https://www.nps.gov/hstr/planyourvisit/index.htm,"All Tickets are First-Come, First Served; We Cannot Take Reservations",hstr,"All tickets to the Truman Home and the Truman Farm Home are first-come, first-served. We cannot take reservations, except for school groups as part of a field trip. These groups are limited to 24 or less.",Information,2022-07-28 17:33:14.0
79,328D28AC-3080-46E9-AE7A-4E4542F8C916,https://www.nps.gov/blri/learn/news/parkway-roanoke-projects-update-2022.htm,Parkway Closed Near Roanoke Due to Slope Failure,blri,The Parkway is closed to all uses from Milepost 121.4 (U.S. 220) to Milepost 135.9 (Adney Gap) due to a full road failure caused by heavy rains.,Park Closure,2022-07-28 11:34:39.0
80,9999FD6E-324E-4BF9-BC34-BE840DA1B26B,https://www.nps.gov/lake/learn/news/lakeconditions.htm,Launch Ramp Conditions,lake,Get the most current launch ramp and water elevation conditions,Park Closure,2022-07-27 19:27:37.0
81,BAB1AA19-E5C9-4A35-B9DC-56A9CB93DA31,https://www.nps.gov/crla/planyourvisit/visitorcenters.htm,Steel Visitor Center is Closed for Construction,crla,"The park's primary visitor center at park headquarters and the restrooms are closed in 2022. Visit the temporary visitor center, park store, and restrooms in Mazama Village or Rim Visitor Center, 9 am to 5 pm daily. Vault toilets are at most picnic areas.",Information,2022-07-27 16:50:36.0
82,ABD4B903-9726-4AA7-861F-0BA4BDE32B8F,,Use Caution on Roads with Debris,camo,"Flooding has resulted in debris along many roads within the park boundaries. Please use caution when driving on paved roads and watch for road crews at work. Be aware that unimproved and dirt roads may be impassible due to washouts, so plan accordingly.",Caution,2022-07-27 16:50:27.0
83,66B6BA33-C1CC-47D8-B9E4-F331EF08BC2F,,Construction Work in Visitor Center,wupa,7/25 - 9/1: Installation of a new fire suppression system in the Wupatki Visitor Center could cause noise and dust. Portions of the VC or bookstore may be closed to include interior restrooms. Portable toilets are available in the parking lot.,Information,2022-07-27 16:29:07.0
84,3FA14A51-1B4C-46B1-80B4-86178533C4D8,https://www.nps.gov/fova/covid19.htm,Face masks status update,fova,"Face masks are optional at Fort Vancouver NHS in Vancouver, WA, and at the McLoughlin House Unit in Oregon City, Oregon.",Information,2022-07-27 16:21:51.0
85,77133683-9238-4A49-BAD8-F2679D08C649,,Walking Bridge Over the Falls CLOSED,pagr,Due to safety concerns the footbridge crossing the Passaic River is indefinitely closed. To access Mary Ellen Kramer Park foot traffic may use the Wayne Ave. Bridge; caution is advised due to construction. Maple St. parking is limited due to construction.,Park Closure,2022-07-27 16:19:52.0
86,94E8C71B-1A18-4A1C-A6B2-3C72F72FA8D5,,Intermittent Maple St. Closure/Vehicle Access Reduction,pagr,"City construction requires short-notice, frequent closure of Maple St. projected through August. Vehicle access to Mary Ellen Kramer Park/Waterfall Overlook is limited. The construction on the Wayne Ave. Bridge heavily restricts accessibility.",Information,2022-07-27 16:16:01.0
87,0A53083D-E057-4E78-9E87-EA25F911912A,,Masks Required,cebe,COVID-19 community levels are high in Frederick and surrounding counties in Virginia. Face masks are required in National Park Service buildings.,Information,2022-07-27 13:20:56.0
88,5884488F-1A1F-4820-A4ED-69F4C1B926C4,,General Store Hours,brca,General Store hours are currently 9 a.m. – 6 p.m. The public laundry facility is open 9 a.m. - 6 p.m. and the restrooms and showers located at the General Store are open 9 a.m. - 8 p.m. Shower tokens can be purchased in the General Store or Bryce Lodge.,Information,2022-07-26 20:04:56.0
89,1EEBCE87-7062-43E1-BFEF-F189B1C259E8,https://www.nps.gov/grsa/learn/news/summer-route-closure-of-lane-6-between-mosca-and-great-sand-dunes-npp.htm,County Lane 6N Construction Closures,grsa,"County Lane 6N, one of two main routes to the Great Sand Dunes National Park entrance, is closed over two phases of road construction from June 6 through September.",Park Closure,2022-07-26 11:36:40.0
90,C9960DF4-00F6-4D92-88DE-472A2138137A,https://www.nps.gov/bith/planyourvisit/trail-maps-and-descriptions.htm,Turkey Creek Bridge Closed,bith,The iron bridge over Turkey Creek between the Kirby and Sandhill Loop trails is closed for repairs. Kirby and Sandhill are open but not connected at this time. The Turkey Creek Trail is open between FM 1943 and Sandhill Loop.,Park Closure,2022-07-26 10:29:28.0
91,BE7DEE39-68D0-4877-B19B-FC1A4C3079C4,https://www.nps.gov/hafo/planyourvisit/directions.htm,Use Caution with GPS Navigation,hafo,"The new visitor center is located at 17970 US Hwy 30, about one mile north of downtown Hagerman and the old visitor center. Highway signs and GPS navigation may not yet be up-to-date.",Caution,2022-07-25 17:16:47.0
92,6EC3FD49-0744-4661-BAFE-939DD69763FF,,Repaving construction at Main Entrance Station in Homestead,ever,Construction at the Main Entrance Station. Outbound (Exit) lane speed limit has been reduced to 15 mph. Visitors should watch for lane changes associated with the construction. Drive carefully and observe posted signs and directional markers.,Caution,2022-07-25 12:45:32.0
93,AF9A0210-851A-4052-A885-0D00E7C90E58,,Masks Required in Port Alsworth Visitor Center,lacl,"Following CDC guidance to reduce the spread of COVID-19, and due to Lake and Peninsula Borough community spread being HIGH, masks are required for all staff and visitors in buildings, including the Port Alsworth Visitor Center.",Information,2022-07-24 16:00:09.0
94,F91F9E5E-63C2-4EF0-BFBC-37B1A72918AD,,Fire Restrictions at Devils Tower National Monument,deto,"In accordance with restrictions instituted by the Crook County Commission, no setting, building, maintaining, or using open fires of any kind in the monument. This includes campfires and charcoal fires at the Belle Fourche Campground and the picnic area.",Caution,2022-07-24 15:29:43.0
95,BADA2F5F-D86F-40CF-B31B-15D3FDF60567,https://www.nps.gov/fone/planyourvisit/conditions.htm,Masks Required to Enter Visitor Center,fone,Due to High Covid-19 Community Levels masks are required to enter all Federal Buildings at this time.,Information,2022-07-23 10:59:12.0
96,AAFF2CD3-A69B-4658-B9BB-8E1C99C14910,https://www.nps.gov/frhi/planyourvisit/conditions.htm,Masks Required to Enter Albert Gallatin Home,frhi,Due to High Covid-19 Community Levels masks are required to enter all Federal Buildings at this time.,Information,2022-07-23 10:54:14.0
97,D38E3BEA-088E-44B5-BB94-56A8759CDD81,,No Drinking Water Or Restrooms Near Sandburg Home Or Barn,carl,"Due to water system issues, there is no drinking water or restrooms near the house or barn. Bring your own drinking water. Portable toilets are open.",Caution,2022-07-22 15:46:28.0
98,D3D1D13A-DF86-4E51-8C36-8CDD90D935E0,,Bears Activity in the Park,sitk,"Please be ""bear aware"" when using park trails. Give bears plenty of space, make noise on the trail, keep children close and pets on leash.",Caution,2022-07-22 15:39:52.0
99,433E788D-56CD-41DF-8FFE-E3365D82CAE0,https://www.nps.gov/gett/learn/historyculture/devils-den.htm,Devil's Den Closure Rehabilitation Project,gett,"Devil’s Den closed for rehabilitation work on Monday, March 21. This project will address significant erosion and safety issues in this highly visited area of the battlefield. Devil’s Den will be CLOSED for approximately six months.",Park Closure,2022-07-22 12:41:24.0
100,E3EB35B7-6BC3-4740-BAB2-428F21CE9E5C,,Zollicoffer Park Trail Closure,misp,"Due to danger of falling limbs, the wooded trail at Zollicoffer Park is closed until further notice. Zollicoffer Park itself will remain open to view the grave markers, monuments, and non-wooded parts of the trail. Contact Visitor Center for more info.",Information,2022-07-22 09:33:30.0
101,17621132-C004-42F1-9911-1BA0D3057A1E,https://www.nps.gov/mora/planyourvisit/directions.htm,Your GPS May Be Wrong,mora,"There are five entrances to the park. GPS may take you to the wrong entrance or attempt to follow the most direct route, which could lead to closed gates. It can take hours to reroute to the correct entrance. Check directions & maps, not just your GPS.",Caution,2022-07-21 18:08:43.0
102,7FE577C7-4105-4B07-9269-3AFDA7C4A41C,,The Mansion is Not Air-Conditioned,vama,"Be advised, due to excessive heat, there may be limited access to the Mansion.",Danger,2022-07-21 12:32:24.0
103,F6593BE7-B704-491A-8922-E52277B223C6,,Oasis Visitor Center Hours Change,bicy,The Oasis Visitor Center is now open Tuesday-Saturday from 9:00am-4:30pm. It will be closed Sunday-Monday. The bathrooms will remain open seven days a week.,Information,2022-07-21 11:58:30.0
104,95B412D2-BAFC-4256-BCA9-01671A17B869,,Restaurant Open 12pm-7pm.,bibe,The Chisos Mountains Lodge restaurant is currently open from 12 PM to 7 PM. Limited indoor seating. Take-out meals available. Please call 432-477-2291 for more details.,Information,2022-07-21 11:54:22.0
105,F160E1C0-5C06-40DF-A69F-A309C522B041,,Dingmans Falls Trail Closure,dewa,"Starting July 18, the Dingmans Falls trail will be closed weekdays for routine maintenance and necessary repairs. There is an alternate route located behind the visitor center building. This alternate route is not wheelchair accessible.",Park Closure,2022-07-21 11:05:27.0
106,15761D00-3CFC-4EAE-B96D-B5F8265CB7D2,https://www.nps.gov/daav/planyourvisit/index.htm,Face masks are required indoors,daav,"Masks are required for everyone in all NPS buildings and enclosed public transportation, regardless of vaccination status.",Information,2022-07-20 18:34:25.0
107,F8B2A5DF-4663-4573-AE69-79D299DBFCDF,https://www.nps.gov/laro/learn/news/total-fire-restrictions-in-effect-2022.htm,2022 Fire Restrictions Beginning 07/22/2022,laro,"All fires at Lake Roosevelt National Recreation Area are prohibited effective 12:01 am, Friday, July 22, 2022, until further notice.",Park Closure,2022-07-20 14:41:29.0
108,B00A8609-A6F9-427D-901A-BB078B1E30E7,,Park Phone System Technical Difficulties,fopu,"The park phone system is experiencing technical difficulties. If you need to reach us by phone and are unable to get through, please e-mail fopu_information@nps.gov. We'll respond as soon as possible. We are sorry for the inconvenience.",Park Closure,2022-07-20 13:54:40.0
109,B7AFC7F8-D145-41CF-A256-22F2DF23D188,https://www.nps.gov/zion/planyourvisit/campgrounds-in-zion.htm,Camp only in campgrounds,zion,"South, Watchman, and Lava Point Campgrounds are open for the season. If you camp in a vehicle in an area that is not a designated campground, you may get a citation. Learn more about opportunities to camp in Zion.",Information,2022-07-20 13:02:48.0
110,17298AD4-7664-40E1-8B7A-FEE3B34723F9,https://www.nps.gov/acad/planyourvisit/conditions.htm,Carriage Road near Cliffside Bridge Closes to Horses Aug 1,acad,"Starting Aug 1, a section of carriage road between intersection 14 and 21 will be closed to horses to repair the Cliffside Bridge. The use of large machinery will make the area unsafe for horses and riders.",Park Closure,2022-07-20 12:58:49.0
111,3896B2E3-B3BD-462C-9A15-F5758AEA6D0E,https://www.nps.gov/cech/planyourvisit/conditions.htm,COVID-19 Mask Requirement,cech,"Wearing a mask is currently required inside all park buildings. In areas the CDC identifies as high COVID-19 community level, masks are required for everyone in all NPS buildings regardless of vaccination status.",Caution,2022-07-20 12:55:09.0
112,AABBCED2-1977-4B21-8C73-E0987E4D7390,,Partial Closure of the Rim Trail,waca,"As a result of a repaving project, the Rim Trail is currently partially closed. The closure is from the junction point to the second overlook. The first viewpoint and access to the partially rebuilt pueblo and pit house remain open.",Park Closure,2022-07-20 12:51:05.0
113,3AEB5027-E41E-45FE-A908-239E235CB924,https://www.nps.gov/goga/learn/management/fire_beachfireregs.htm,Fire rings at Ocean Beach (FIRES ONLY PERMITTED IN OFFICIAL RINGS),goga,"Fire rings provided at Ocean Beach. Fires are ONLY allowed between 6AM-9:30PM in the 16 fire rings between Stairwells 15-20. They are available to visitors for free on a first-come, first-served basis. See fire regulations link for details.",Information,2022-07-20 10:10:57.0
114,575FFCC6-F147-42C7-B4D4-DEA5652895C7,,Face Masks Required in All National Park Service Buildings,dewa,Face masks are currently required in all NPS buildings throughout the park regardless of vaccination status.,Information,2022-07-20 08:25:18.0
115,188D0A8C-6D26-4C20-8C42-77C50997CC08,,2022 Tour Season Schedule,orca,Cave tours are offered daily 10:00 AM to 4:00 PM through Labor Day. Then Thursday thru Monday until the first Sunday of November. Due to Covid-19 tours might be limited. Contact our Illinois Valley Visitor Center at 541-592-5125 for current information.,Information,2022-07-19 20:06:15.0
116,97FD495E-EF97-429C-8948-F9BD7961705C,,"The Point Campground to close for road work Nov. 1, 2022 to Jan. 31, 2023",chic,"The Point Campground will close for road work on November 1, 2022. Work is expected to take until the end of January. If work is completed early, the campground will reopen at that time.",Information,2022-07-19 13:19:10.0
117,297A574D-A4DF-491A-8A9A-C04CDAB91DC4,https://www.nps.gov/cuga/planyourvisit/conditions.htm,Face masks are required indoors,cuga,"Masks are required for everyone in all park buildings and enclosed public transportation, regardless of vaccination status.",Information,2022-07-19 13:08:34.0
118,35DFBCA8-0DCB-42DF-9676-59704834EDE4,https://www.udottraffic.utah.gov/construction.aspx?tab=1,Highway 14 Road Construction,cebr,"Road construction along Highway 14 from Cedar City to the park and Highway 89 to the park is causing 30-45 minute delays during daylight hours, please plan accordingly.",Information,2022-07-19 12:39:21.0
119,9BA5DC70-F543-41E4-959E-52101A151D42,,Mask Mandate in Effect,glac,"Due to current, high COVID-19 community levels, mask wearing is required for all people when entering federal buildings, regardless of vaccination status.",Information,2022-07-18 13:43:49.0
120,F3613560-1E22-4DF2-B0FC-09AB453F5071,,Apollo Beach Parking Area 1A Temporary Closure,cana,"Apollo Beach boardwalk 1A, located in the northern half of parking area number one, is temporarily closed. Maintenance will then begin replacing the boardwalk.",Information,2022-07-16 16:18:33.0
121,F1FC5917-B29D-492C-8B5F-4D54AFF58AAF,,Re-opening of St. Paul's Church & museum for tours,sapa,"Visitors can once again enjoy tours of both the museum and the historic church at St. Paul's. Reservations are required, through: https://www.recreation.gov. See the Calendar on this website for details.",Information,2022-07-16 09:28:45.0
122,427B999B-7B10-4623-A156-6D57052346C5,,COVID-19 Mask Update,samo,Masks required indoors in Los Angeles and Ventura County. This includes Santa Monica Mountains Visitor Center at King Gillette Ranch (Calabasas) and Satwiwa Native American Indian Culture Center (Newbury Park).,Information,2022-07-15 13:26:37.0
123,EEDCDA67-4056-483D-96EF-D1125085BAEB,https://www.nps.gov/aboutus/news/public-health-update.htm,Face masks are required indoors,ruca,"Due to increased levels of transmission, the CDC has recently raised the COVID-19 Community Levels for Jackson County to “High”. Masks are required for everyone in all NPS buildings regardless of vaccination status.",Information,2022-07-15 11:29:35.0
124,972B5446-5FB1-448E-8BDA-9C9FC00B09C7,https://www.nps.gov/pinn/planyourvisit/advisory.htm,Raptor Nest Climbing Closures in Effect,pinn,"Beginning Jan. 18th 2022, many climbing routes (especially in the Balconies area) are under a closure. Read more about it here. https://www.nps.gov/pinn/planyourvisit/advisory.htm",Park Closure,2022-07-14 18:06:26.0
125,35E52232-8BDC-45FA-ADE6-E0539892221A,,Reroofing construction project at Royal Palm,ever,"Anhinga Trail, Gumbo Limbo Trail, and restrooms remain open. The Royal Palm gift store and east side of the main parking lot are closed for construction. Please use the west side of main parking and auxillary parking during your visit.",Caution,2022-07-14 15:54:03.0
126,4345E1CB-2994-4BFB-95FB-9EE4EA036770,https://www.nps.gov/maps/full.html?mapId=e212fcb5-4ff9-4787-bbe4-3d40cc0d0daa#9/36.8390/-80.6493,Check for Road Closures,blri,"Road maintenance work may cause temporary closures of sections of the parkway this summer and fall. For road status updates, please check the Road and Facility Closures page.",Park Closure,2022-07-14 15:19:54.0
127,21B81CFC-53BA-4087-90ED-B36813FC5650,,Piney Branch Parkway Closure,rocr,"Piney Branch Parkway NW is temporarily closed to all traffic (pedestrian, bicycle and vehicular) to allow work to be done on the Rock Creek Multi-Use trail in this area. The project should be completed in the Fall of 2022.",Park Closure,2022-07-14 13:02:28.0
128,B65F1203-B6D4-40B0-818E-0273B723948F,,CLOSURE: Public Restrooms at the Orangery,hamp,The park's public restrooms (in the Orangery) are closed for a sidewalk replacement project. Parking in the upper lot is also limited. Visitors may use restrooms at the visitor center (mansion side) and dovecote (farm side).,Park Closure,2022-07-14 09:32:25.0
129,5A8EF856-50FC-49AC-9461-85DBC1A6FD15,https://www.nps.gov/badl/planyourvisit/conditions.htm,Construction Closures at Overlooks (Summer 2022),badl,There are a number of construction projects occurring throughout the park this summer. Overlook closures and dates are listed in the Current Conditions page on this site. Some delays can be expected. Please drive safely.,Park Closure,2022-07-13 12:44:43.0
130,202583C6-34E3-4003-BC50-E2944F4F6CC8,,Visitor Center Hours,flfo,"The Visitor Center area is open from 9am until 5pm. The Visitor Center, Petrified Forest loop, Ponderosa loop, and parking lot close promptly at 5pm. Remaining vehicles subject to $180 fine.",Information,2022-07-12 17:28:01.0
131,1B4966EC-117D-454E-A269-9059395DC904,https://www.nps.gov/articles/monsoon-season.htm,Monsoon Season & Flash Floods,care,"Heavy rains can cause sudden flooding, especially in canyons and washes. Do not drive or hike through flood waters. Get to high ground and wait for floods to subside. Some roads may close temporarily; closures are posted at the visitor center.",Caution,2022-07-12 15:11:21.0
132,7470179D-1CF4-446C-945C-1CADBBB79165,https://www.nps.gov/caco/learn/news/boardwalk-repair-work-to-begin-on-the-beech-forest-trail.htm,Beech Forest Trail Boardwalk Replacement,caco,"The Beech Forest Trail in Provincetown is undergoing replacement of its elevated boardwalk beginning 7/11. During these repairs, a 0.5 mile portion of the trail will be inaccessible to visitors. The project is expected to last up to eight weeks.",Caution,2022-07-12 08:13:40.0
133,60E99405-8E56-412C-812C-F2AD4DC4A6DD,,Free Skating Rentals Open 9am-5pm,anac,Anacostia Park Skating Rentals at the Skating Pavilion is open 9am-5pm everyday. Skate Rentals are free. Please bring a valid government ID and socks to rent skates.,Information,2022-07-11 14:09:31.0
134,70C7385A-5214-4780-B42C-B87C7214CFE6,,Flooding in Fort Massachusetts,guis,"Fort Massachusetts has been experiencing periodic flooding due to recent rain storms, causing park staff to close the fort for periods of time until the water recedes. Park staff will assess fort conditions daily and open the fort when conditions allow.",Caution,2022-07-11 11:48:03.0
135,6C08F587-E69E-49EE-91D7-2BC7FF6BB558,https://www.nps.gov/elma/planyourvisit/conditions.htm,El Malpais Visitor Center Closed Tuesdays & Wednesdays,elma,The El Malpais Visitor Center is currently closed on Tuesdays and Wednesdays until further notice. No parking or restrooms are available at the visitor center while it is closed. The rest of the park is open to visit when the visitor center is closed.,Park Closure,2022-07-11 11:18:37.0
136,EC68222F-B394-4502-92DE-BBFA26A550A8,https://www.nps.gov/cong/planyourvisit/hours.htm,Visitor Center and Information Kiosk Hours,cong,The Harry Hampton Visitor Center and Information Kiosk is CLOSED daily from 12:00 - 1:00 p.m.,Information,2022-07-11 09:17:58.0
137,B62BD58B-B7F9-434F-83DF-32786FF75B1A,,Devils Tower is a Cashless Entry Park,deto,"As of April 1st, 2022, Devils Tower National Monument accepts entrance fee payments via card and digital payments only. Reducing cash collected in fee operations allows a park unit to be a better steward of our visitor’s dollars.",Information,2022-07-10 16:17:24.0
138,990926A5-D8E1-4AE6-A078-E1031DBA966B,,Port Alsworth Visitor Center hours 10am-5:30pm,lacl,"Effective Sunday, July 10th, the Port Alsworth Visitor Center will be open from 10am-5:30pm daily. Outdoor exhibits are available 24/7.",Information,2022-07-10 15:30:56.0
139,5413B344-22FA-4C70-8C40-43368311353C,https://www.nps.gov/aboutus/news/public-health-update.htm,Face masks required indoors,moru,"Masks are required for everyone in all NPS buildings and enclosed public transportation, regardless of vaccination status.",Information,2022-07-10 12:02:37.0
140,FECBC4DF-4CF7-4167-9BDD-4E3531A0E4E2,,Masks Required in Visitor Center,arpo,"Mask Update: Arkansas County is at a High Level for Covid cases. The Visitor Center is requiring masks to be worn inside the building, regardless of vaccination status, until the level decreases in the county.",Danger,2022-07-09 11:52:13.0
141,17DD33EB-0A5B-422F-B3B0-3AEE6A0D6B6F,https://www.nps.gov/sara/learn/tour-road-improvement-project.htm,Tour Stop 3 Construction and Road Closure,sara,"As part of the park's Tour Road Improvement Project, Tour Stop 3 will be closing the week of July 10. To ensure that the work can be completed as safely as possible, the road to Stop 3 will be closed for the duration of the construction.",Information,2022-07-08 13:03:33.0
142,90DE4F9A-3D00-4C45-8C91-5B8F600FAB13,https://www.nps.gov/hocu/planyourvisit/index.htm,Face masks are required indoors,hocu,"Masks are required for everyone in all NPS buildings and enclosed public transportation, regardless of vaccination status.",Information,2022-07-08 12:10:30.0
143,128C111C-D7CB-4519-83E6-91B8AB0B3DEF,https://www.cdc.gov/coronavirus/2019-ncov/your-health/covid-by-county.html,COVID-19 Mask Requirements City Point Level Medium,pete,Grant’s Headquarters (Hopewell City): Masking guidance aligns with the CDC’s COVID-19 Community Level tool. Current level: Medium. Follow recommendations from your healthcare provider. Individuals are welcome to wear a mask at any time.,Information,2022-07-08 09:17:15.0
144,5A968783-186F-4957-B597-5E7350B858B4,,Face Masks Are Optional,mimi,Face masks are currently optional in all buildings at Minuteman Missile NHS.,Caution,2022-07-07 10:16:37.0
145,A4D7CBF3-F99B-4ECE-A085-3198C864CC6C,,Electric Vehicle Charging,guis,"While the campgrounds at Gulf Islands have sites equipped with electricity, our systems do not currently support the charging of electric vehicles.",Information,2022-07-06 09:08:46.0
146,3AD74F79-3DAD-4077-A4AF-42EBD2409B5E,https://www.nps.gov/arch/planyourvisit/timed-entry-pilot.htm,Timed Entry Reservation Pilot,arch,"To enter the park from April 3 to October 3, 2022, visitors need a Timed Entry Ticket. We encourage you to reserve yours on Recreation.gov up to three months prior to visiting. Extra tickets become available for day-before purchase.",Information,2022-07-05 18:23:30.0
147,9881A8B0-A25C-4ED3-8A95-042361739158,,Visitor Center Phones Down,semo,Phones at the Selma Interpretive Center and the Lowndes Interpretive Center are currently down. Please call the Montgomery Interpretive Center at (334)293-0597 for questions or to make a reservation for a group visit at any of our visitor centers.,Caution,2022-07-05 17:46:34.0
148,7F666946-C0E3-4FDF-A5E0-84239A1F41B9,,Selma to Montgomery National Historic Trail Visitor Hours Update,semo,The Selma to Montgomery National Historic Trail hours have changed. All three Interpretive Centers are open Wednesday - Saturday from 9:00 a.m. to 4:30 p.m. (CST).,Information,2022-07-05 17:44:57.0
149,EA3D6374-BDD9-4B20-B3BB-A9F675C4FA8A,,Plains Depot Platform Closed for Renovations,jica,"The Plains Depot platform will be closed starting Monday, July 11. The lower part of Plains Depot, accessed through the glass door, will be open.",Information,2022-07-05 15:59:08.0
150,BD30C37D-5B06-4D92-A64D-ABF3E0D465FF,,Eastern National Bookstore Re-Opens at the Selma Interpretive Center,semo,The Eastern National bookstore/gift shop at the Selma Interpretive Center is open Sunday - Saturday from 9:00 a.m. - 4:30 p.m.(CST).,Information,2022-07-05 14:44:59.0
151,C632ACBA-F08F-4B56-AD6E-C7C807C23C0E,,COVID-19 Response,chis,"Due to high community levels in Ventura County, masks are required (regardless of vaccination status) indoors at our mainland and island visitor centers and indoors on public transportation provider Island Packers.",Information,2022-07-05 14:10:20.0
152,8499EE4F-7336-42C7-A71E-818DB6D13D8E,,Schoolhouse Ridge South parking lot closed on weekends,hafe,"Due to ongoing safety issues, the Schoolhouse Ridge South parking lot is currently closed on weekends.",Park Closure,2022-07-05 13:29:35.0
153,F576F06E-AEA5-472C-92E2-F1A48F954D35,https://www.nps.gov/wrst/learn/news/fire-restrictions-in-effect-for-wrangell-st-elias-national-park-and-preserve.htm,Fire Restrictions in Effect for Wrangell-St. Elias National Park and Preserve,wrst,"In response to the current high fire danger, effective immediately and until further notice, open campfires are restricted to designated campgrounds or cabins within enclosed metal fire grates or designated fire rings provided at those park sites.",Information,2022-07-01 20:31:14.0
